City,Country,Population (2025)
Itwa,India,57287.92174
Devarakonda,India,52625.36614
Edappadi,India,50856.75719
Muhavoor,India,52012.57255
Kolar,India,156057.6
Andipatti Jakkampatty,India,52351.03023
Jhusi,India,777994.6231
Gadchiroli,India,100783.3824
Rajapalayam,India,232776.0316
Nagercoil,India,450234.4639
Amgaon,India,63829.37538
Tiruchengodu,India,155978.4257
Sankarankovil,India,83507.24875
Alangulam,India,58362.16082
Proddatur,India,235589.0349
Bangarapete,India,99002.34132
Srivilliputtur,India,97435.46945
Kolar Gold Fields,India,136852.2162
Salem,India,1299777.365
Iltifatganj,India,136777.2671
Krishnagiri,India,158925.6229
Tirunelveli,India,371086.5969
Akbarpur,India,174686.2235
Dharmapuri,India,192688.6823
Usilampatti,India,60308.83509
Warangal,India,788503.6611
Mungra Badshahpur,India,75019.28678
Nalgonda,India,174420.9748
Basti,India,415745.2435
Tanda,India,227307.8233
Mulabagilu,India,61837.73123
Bansi,India,151099.6504
Sivakasi,India,287419.5285
Chinnalapatti,India,54988.72696
Meja Road,India,263740.3668
Madanapalle,India,192677.5245
Karur,India,281321.9318
Thalaiyuthu,India,106896.461
Dindigul,India,406543.6341
Giddalur,India,54858.92788
Shahdol,India,118077.5267
Naugarh,India,234591.2748
Rasipuram,India,70197.06474
Namakkal,India,192578.5373
Kovilpatti,India,197968.4856
Punganuru,India,56300.03337
Banethu,India,78264.48438
Machhlishahr,India,54105.3196
Gyanpur,India,1324131.508
Sidhi,India,50304.43634
Kadapa,India,376918.6265
Sattur,India,74473.96034
Rayachoti,India,107181.6613
Tirumangalam,India,69251.72143
Virudhunagar,India,148395.3512
Makhdumnagar,India,65897.21449
Jalalpur,India,113816.4006
Gaipura,India,129808.5661
Madurai,India,2184066.155
Makrahi,India,66183.11461
Dongargarh,India,66944.76935
Mehdawal,India,137557.1441
Shahganj,India,164443.5818
Lehra,India,100451.5343
Tirupattur,India,167206.9784
Suryapet,India,139838.4214
Khalilabad,India,245099.1236
Macherla,India,74266.93617
Miryalaguda,India,145705.3229
Markapur,India,71721.72546
Vaniyambadi,India,179323.6776
Aruppukkottai,India,141777.8933
Jaunpur,India,539054.8269
Campierganj,India,89164.14739
Narsampet,India,53814.46848
Anand Nagar,India,150717.6185
Pernampattu,India,101396.4986
Ambur,India,248615.2745
Nautanwa,India,101487.6946
Mohnapur,India,74864.82664
Phulpur,India,139926.5329
Bhadohi,India,292494.3775
Kawardha,India,93559.27601
Thoothukudi,India,335211.6093
Baragashi,India,60189.81943
Mirzapur,India,703502.0978
Sahjanwa,India,206155.8332
Kayalpattinam,India,71299.98699
Peppeganj,India,87468.20578
Attur,India,80084.79591
Manapparai,India,71542.7067
Khajni,India,57657.1221
Sarai Mir,India,92825.04617
Melur,India,56344.71705
Rajnandgaon,India,220032.0995
Gudiyatham,India,214364.4325
Panyara,India,66366.20817
Dachepalli,India,52759.13604
Rajampet,India,64115.63397
Mahabubabad,India,83606.96096
Chengam,India,51222.557
Thuraiyur,India,62042.65708
Gorakhpur,India,1484200.68
Kerakat,India,115115.3056
Maharajganj,India,206633.9598
Kachhwa,India,66131.83485
Kodada,India,80310.02591
Tiruchirappalli,India,1378490.407
Sivaganga,India,85673.74067
Nichlaul,India,81650.82198
Azamgarh,India,517725.3431
Chittoor,India,163841.6863
Bansgaon,India,51525.32803
Jianpur,India,274267.2547
Bishunpur Khurd,India,55317.94646
Vinukonda,India,82536.15098
Durg,India,1433492.745
Kauriram,India,57778.11008
Gola Bazar,India,88104.41715
Baliya,India,54650.87438
Piduguralla,India,71770.98025
Vellore,India,765930.3664
Varanasi,India,3812495.5
Khammam,India,339172.4965
Paramakkudi,India,114780.1762
Chauri Chaura,India,160494.0187
Bemetara,India,56082.57707
Balod,India,58665.11479
Siswa Bazar,India,86773.21975
Mubarakpur,India,163941.013
Kallakurichi,India,84980.78138
Perambalur,India,83206.36564
Chunar,India,115098.4211
Mungeli,India,57707.99066
Dohrighat,India,228955.3818
Tiruvannamalai,India,322068.8962
Captainganj,India,65899.72673
Jaggayyapeta,India,60625.1169
Polur,India,62762.75771
Khadda,India,73811.19191
Yellandu,India,77204.71574
Tirupati,India,482025.2292
Hata,India,166629.4543
Pudukkottai,India,192842.2811
Karaikudi,India,181456.603
Mathia Alam,India,64075.09533
Muhammadabad Gohna,India,173771.6099
Manendragarh,India,55476.93068
Ranipet,India,305836.5848
Patharhat,India,78211.89044
Narasaraopet,India,168194.0346
Rudrapur,India,66325.47714
Waidhan,India,354935.883
Arani,India,178013.7545
Devakottai,India,73565.01521
Raipur,India,1528592.487
Singrauli,India,55672.82139
Tirukkovilur,India,106672.601
Siltara,India,102966.3594
Sattenapalle,India,73077.82413
Jakhania,India,75307.76067
Venkatagiri,India,61427.91542
Ghosi,India,91629.38231
Nandigama,India,56642.17062
Ariyalur,India,65307.82585
Kandukur,India,65762.96875
Chirimiri,India,57331.4685
Ramanathapuram,India,151510.4486
Bagaha,India,143454.4391
Deoria,India,553936.0921
Ongole,India,244577.7045
Padrauna,India,358500.9629
Kushinagar,India,142862.5428
Mau,India,472584.7236
Anpara,India,121080.9269
Chilakaluripet,India,148375.9702
Kopaganj,India,55496.15444
Tilda Neora,India,65594.32741
Nagari,India,82989.25248
Aranthangi,India,78927.99188
Chandauli,India,58385.16676
Thiruvaiyaru,India,65100.423
Barhaj,India,50536.10502
Dhamtari,India,144194.8908
Thanjavur,India,437548.5485
Kothagudem,India,133324.2342
Ulundurpettai,India,51558.23367
Robertsganj,India,151224.5923
Sri Kalahasti,India,93728.03894
Chakia,India,55188.26371
Bhatapara,India,110892.7846
Dalla,India,243813.8446
Tiruttani,India,86832.71897
Giingee,India,75729.94281
Ayyampettai,India,90144.8198
Kavali,India,105576.9774
Bajar Keraia,India,75628.03835
Dudahi,India,215125.5795
Bilaspur,India,789908.6022
Palwancha,India,113484.3012
Ghazipur,India,489731.4234
Virudhachalam,India,111566.2292
Gudur,India,82851.99565
Tiruvetipuram,India,103115.6512
Papanasam,India,66131.10313
Shankarpur,India,55970.35939
Guntur,India,835293.2104
Nellore,India,692502.124
Arakkonam,India,149921.2903
Moradih,India,57322.32225
Patherwa,India,168216.9932
Barwa Rajapakar,India,53181.27052
Salempur,India,126841.5531
Viluppuram,India,360141.1706
Zamania,India,55493.08229
Chirala,India,221774.8223
Vandavasi,India,71882.74289
Ramnagar,India,76284.04182
Belthara Road,India,65903.42505
Renukoot,India,115429.3366
Kumbakonam,India,390431.4505
Rajim,India,121885.6162
Kanchipuram,India,378595.3328
Neyveli Township,India,80813.49363
Tamkuhi Raj,India,352899.473
Rank,India,71867.82006
Arang,India,66424.40319
Lauiyah Nandangarh,India,68121.60092
Panruti,India,118433.8929
Pattukkottai,India,112434.3653
Vijayawada,India,1240028.94
Lar,India,59381.86438
Mangalagiri,India,99641.2372
Lauiyah Nandangarh,India,54166.33566
Bhore,India,531927.7017
Tindivanam,India,137732.9515
Rasra,India,96089.05443
Mohammadabad,India,112033.6934
Lauria Nandangarh,India,128995.8185
Bapatla,India,119020.5493
Vadalur,India,262633.5735
Fatehpur,India,78441.94948
Sathupally,India,51346.0485
Kalitheerthalkuppam,India,65177.18415
Mannargudi,India,168807.1436
Adirampattinam,India,51570.19783
Narkatiaganj,India,159423.1655
Ponnur,India,86122.88847
Mohania,India,113756.8502
Kattumannarkoil,India,97282.87239
Tariasujan,India,79349.03807
Tiruvallur,India,231244.9081
Tenali,India,219129.5752
Mahasamund,India,83194.04846
Kuthalam,India,58476.28739
Jogapatti,India,74175.50923
Bhabua,India,195139.4718
Patiirwa,India,59884.69736
Mairwa,India,162962.9761
Sikandarpur,India,71482.85299
Rameswaram,India,52201.31333
Bettiah,India,589702.616
Nuzvid,India,76180.2442
Puducherry,India,1058587.104
Cuddalore,India,435628.843
Darauli,India,220519.1926
Mayiladuthurai,India,217399.7246
Kondagaon,India,74588.56205
Chennai,India,11466400.34
Chidambaram,India,254211.8329
Chanpatia,India,62739.2196
Maharajganj,India,2840918.672
Gummidipundi,India,107297.1913
Thiruvarur,India,129977.9202
Parangipettai,India,60122.70115
Chengalpattu,India,68272.31539
Nautan,India,319626.4968
Maniar,India,109591.43
Buxar,India,221018.4919
Sirkazhi,India,105383.0476
Thawe,India,84897.75776
Korba,India,339900.2141
Janjgir,India,53219.55939
Vuyyuru,India,53282.79005
Gopalganj,India,137652.4483
Ballia,India,529417.1873
Kudra,India,81948.20101
Siwan,India,292601.8859
Raghunathpur,India,167743.2789
Kochas,India,92135.94964
Chenari,India,53038.96905
Champa,India,78619.0132
Repalle,India,82805.03946
Bansdih,India,74624.48232
Jawkatia,India,58231.91656
Mamarkha,India,93965.73088
Gudivada,India,150562.7883
Karaikal,India,132277.9943
Hasanpura,India,50462.62548
Nagapattinam,India,205373.2045
Dumraon,India,64782.1516
Ambikapur,India,213440.41
Eluru,India,378262.9454
Raxaul,India,158827.504
Sagauli,India,130492.3861
Sahatwar,India,63369.47573
Ramgarhwa,India,70144.60716
Areraj,India,256325.5431
Kuransarae,India,146325.8279
Harsidhi,India,146895.2427
Sasaram,India,325821.8456
Belhari,India,107096.7565
Jangareddygudem,India,65109.11641
Barhampur,India,67476.26289
Nawanagar,India,123330.9622
Mahuar,India,53922.43107
Turkaulia,India,371023.7545
Ekma,India,311654.2696
Machilipatnam,India,184084.796
Suraimanpur,India,96992.98498
Barharwa Khurd,India,68382.58573
Basantpur,India,133924.1567
Garhwa,India,128537.9818
Sakti,India,53935.48543
Banjari,India,145699.1515
Lahladpur,India,54880.75885
Bikramganj,India,110060.8587
Jagdalpur,India,138046.666
Pakaria,India,142888.8097
Bahuara,India,83486.56988
Dongam,India,72827.38346
Mahuawa,India,58268.36615
Motihari,India,377721.6724
Tilouthu,India,66944.32525
Umerkote,India,55119.14643
Bhopatpur,India,117282.1064
Sahebganj,India,388650.3763
Husainabad,India,75870.50893
Marhaura,India,1559314.679
Dehri,India,364118.4867
Behea,India,60957.44321
Manjhi,India,79844.21407
Jagdispur,India,81226.11489
Masrakh,India,240831.2723
Piro,India,84598.29122
Malakanagiri,India,69805.89765
Nasriganj,India,96937.48733
Chhapra,India,552694.2799
Tadepallegudem,India,138500.1793
Bhimavaram,India,246577.065
Dhanauji,India,79179.3581
Arrah,India,503400.9317
Dhaka,India,151576.6219
Chakia,India,153283.084
Daudnagar,India,179653.7668
Pipra,India,66757.69129
Mahwal,India,109698.8394
Medininagar,India,262681.0954
Patahi,India,59276.42709
Madhuban,India,241654.7822
Aurangabad,India,157593.6038
Nidadavolu,India,60108.11298
Bairgania,India,150618.814
Sahar,India,112088.8456
Pach Pakri,India,83190.28031
Vishunpur,India,109190.6823
Dighwara,India,740255.029
Koliwar,India,198235.8393
Phenhara,India,217736.159
Paroo,India,247202.741
Chirand,India,167444.4175
Mehsi,India,1453663.627
Tanuku,India,129302.928
Haspura,India,97553.61559
Akhgaon,India,52212.18415
Sandesh,India,69880.32833
Arwal,India,63536.49509
Rajamahendravaram,India,585458.0378
Kirodimal Nagar,India,87428.39057
Piprarhi,India,97278.45314
Jakhim,India,66711.09629
Baligawan,India,143915.5415
Narasapuram,India,131260.7494
Sheohar,India,77462.77034
Dumri Katsari,India,59446.82413
Maner,India,223530.1195
Raigarh,India,151048.332
Palakollu,India,142287.4272
Kalyanpur,India,512310.2977
Bihta,India,113921.2513
Bikram,India,57809.10068
Dadhapi,India,79184.99057
Kadiyam,India,62601.11201
Goh,India,89254.90233
Paliganj,India,90863.82188
Nabarangapur,India,59905.07018
Ravulapalem,India,51367.19218
Rafiganj,India,187075.2417
Madanpur,India,105114.1141
Parsauni,India,88121.22596
Naubatpur,India,154147.285
Pakri,India,74757.64148
Satbarwa,India,78207.24982
Hajipur,India,9755302.728
Mandapeta,India,65429.31698
Sitamarhi,India,916646.3918
Belsand,India,99072.59406
Kothapeta,India,55936.01952
Patna,India,3434078.365
Yeleswaram,India,54194.61012
Jeypore,India,119477.4503
Runisaidpur,India,688756.59
Sikandar Pur,India,52208.71541
Ramachandrapuram,India,76707.48392
Balua,India,111047.5999
Tekari,India,119907.7422
Junagarh,India,52163.93833
Masaurhi,India,266646.6285
Jehanabad,India,187696.3515
Peddapuram,India,59877.06079
Amalapuram,India,139608.4736
Pariharpur,India,93237.92616
Samarlakota,India,107644.9344
Bajpatti,India,91069.18081
Makhdumpur,India,114844.9874
Titlagarh,India,69317.22703
Humayupur,India,73915.29609
Berai,India,63636.89748
Sherghati,India,91923.2349
Pupri,India,155689.9975
Bhutan,India,73732.0046
Belaganj,India,80280.37992
Pithapuram,India,93731.24619
Kakinada,India,496994.1322
Modanganj,India,231080.0575
Nanpur,India,130041.7118
Gaya,India,969994.6722
Bargarh,India,173112.9234
Yanam,India,75313.92843
Fatwah,India,164468.0644
Bhawanipatna,India,162351.2059
Salha,India,77860.88515
Raghopur,India,133803.2992
Gaighat,India,86004.10918
Khirz Sarai,India,74039.01835
Islampur,India,172040.2539
Balangir,India,195339.9271
Sunabeda,India,53774.47861
Ekangar Sarai,India,71999.15418
Katasa,India,226688.374
Hilsa,India,80778.54597
Bakhtiyarpur,India,825155.307
Sundargarh,India,73498.03443
Brajarajnagar,India,89994.82557
Atri,India,89910.55374
Chatra,India,99729.65721
Parbalpur,India,80168.15988
Narsipatnam,India,78773.97943
Chahuta,India,67221.03847
Simri,India,126770.1988
Shankardih,India,58681.9559
Chandi,India,109308.0802
Tuni,India,142510.4162
Rahika,India,559692.3736
Jharsuguda,India,66389.16074
Hirakud,India,57352.94888
Darbhanga,India,991525.4534
Wazirganj,India,89504.51429
Lohardaga,India,109195.6378
Bahadurpur,India,106208.9914
Gumla,India,130090.9856
Sambalpur,India,248582.4262
Bhagwanpur,India,60947.60056
Fatehpur,India,89376.71253
Kenar Fatehpur,India,55120.03345
Rajgir,India,62303.72134
Rahui,India,90675.99277
Jainagar,India,101170.5283
Bihar Sharif,India,599180.3255
Khajauli,India,265685.1655
Ratanpur,India,82840.19739
Madhubani,India,331636.3283
Rasulpur,India,58291.46245
Simdega,India,56892.20905
Hwanpura,India,58571.07088
Pawapuri,India,58829.77555
Hisua,India,65984.1292
Narhat,India,60885.6703
Chodavaram,India,53156.03638
Pandaul,India,242013.4664
Dahura,India,52211.44458
Nawada,India,290372.3835
Rayagada,India,142946.3825
Manigachhi,India,153393.9426
Mansurchak,India,409679.6344
Katrisarai,India,67761.0147
Anakapalle,India,129971.8283
Bibhutpur,India,1869763.479
Barbigha,India,97142.56423
Warisaliganj,India,93738.93453
Akbarpur,India,102713.0482
Benipur,India,298080.2282
Rajauli,India,80835.38621
Rajgangpur,India,100447.1299
Tardih,India,93262.13949
Laxminia,India,55643.15385
Jhanjharpur,India,193094.001
Banwaripur,India,56422.68546
Bobbili,India,73830.37355
Thanam,India,87416.31151
Parvathipuram,India,88019.63389
Visakhapatnam,India,1634439.651
Roh,India,63717.87629
Mokama,India,178337.1764
Thengha,India,87265.24129
Pakribarawan,India,65154.89591
Ukkunagaram Township,India,146223.0788
Lakhnaur,India,220014.1992
Gobindpur,India,87783.11092
Kodarma,India,301019.8763
Hazaribagh,India,293350.3175
Begusarai,India,1193507.773
Sheikhpura,India,132713.7377
Supaul,India,101076.5278
Cheria Bariarpur,India,50801.71022
Devada,India,87439.05704
Birpur,India,315618.4946
Nawada,India,139343.2818
Bhurkunda,India,118244.0408
Ranchi,India,1817833.171
Vizianagaram,India,299739.529
Phulparas,India,77235.80903
Barhiya,India,98514.0106
Rourkela,India,749807.4102
Pontinamallayyapalem,India,65698.07349
Bakhri,India,138837.5016
Parkonch,India,91429.9584
Nirmali,India,61567.22021
Phulbani,India,56738.04113
Matihani,India,180681.4127
Sohma,India,52542.31594
Lakhisarai,India,222871.3157
Rajam,India,80222.82866
Alauli,India,197534.1079
Ramgarh,India,220884.9018
Supaul,India,252650.6743
Sonbarsa Kacheri,India,186823.8755
Balia,India,161404.174
Chandanpur,India,57243.61873
Khunti,India,75943.50501
Dandari,India,84802.0474
Bhaptiyahi,India,139287.0661
Saharsa,India,461246.6969
Sahebpur Kamal,India,155992.8802
Modnipur,India,61237.24325
Gamharia,India,180150.3713
Sirinagar,India,105868.9756
Danwar,India,59341.53034
Khagaria,India,366292.738
Abhaipur,India,69670.1186
Barki Saria,India,55415.9555
Simri Bakhtiarpur,India,323232.3474
Raghopur,India,62827.7213
Jamui,India,143421.7022
Munger,India,811521.8455
Srikakulam,India,200889.3518
Ganpatganj,India,81733.13243
Tribeniganj,India,72756.94698
Madhepura,India,298106.3791
Banma Itahri,India,50534.94166
Jhundo,India,53372.41797
Bundu,India,50655.84765
Manori,India,68806.21933
Kathara,India,85185.4047
Paralakhemundi,India,65893.5225
Maheshkhunt,India,284453.6738
Dumri,India,51212.95414
Bariarpur,India,61217.29784
Mansa Nagar,India,56093.64404
Jhajha,India,90210.88212
Phusro,India,111311.0577
Kharagpur,India,85807.20718
Sher Chakla,India,58663.36062
Bhanjanagar,India,57833.26891
Parbatta,India,83115.11785
Muri,India,52298.78384
Barbil,India,50509.5491
Murliganj,India,56225.42535
Chakradharpur,India,108233.2046
Giridih,India,416552.103
Tekkali,India,57884.1973
Bhargama,India,104715.0525
Sultanganj,India,140110.4703
Gopalpur,India,67427.11223
Alamnagar,India,60337.51764
Tarapur,India,149524.6518
Jogbani,India,66126.17239
Bokaro,India,863889.2693
Chandrapura,India,113666.5806
Forbesganj,India,209516.0408
Bihpur,India,265648.6862
Pakariya,India,57472.73559
Puraini,India,59620.39078
Asika,India,60448.55082
Angul,India,149782.665
Palasa-Kasibugga,India,64710.7733
Raniganj,India,54797.60699
Banmankhi,India,89885.73767
Talcher,India,87059.96915
Phulidumar,India,107375.4503
Chausa,India,225874.9148
Dhanbad,India,2078657.505
Amarpur,India,276109.3875
Chaibasa,India,124116.302
Polasara,India,57729.4028
Dhamdaha,India,63568.45229
Bhagalpur,India,343274.3744
Kharik,India,51394.79311
Deoghar,India,403639.2006
Naugachia,India,216152.4223
Araria,India,401544.1183
Brahmapur,India,603330.081
Bhushan Steel City,India,70806.00638
Madhupur,India,111297.7743
Kendujhargarh,India,76584.04482
Kotwali,India,827016.7152
Banka,India,96773.5881
Simla,India,131334.9625
Jamshedpur,India,2007932.496
Nayagarh,India,71201.54726
Balarampur,India,53005.93731
Satar Halt,India,100559.9136
Purulia,India,343719.6644
Jokihat,India,101712.4962
Purnia,India,461747.3069
Barari,India,94657.68639
Kahalgaon,India,215218.09
Chhatrapur,India,85498.4105
Baghua,India,231787.2866
Dhuraia,India,57775.97648
Darjeeling,India,602611.8105
Semapur,India,178035.2751
Mehrma,India,63618.55085
Balugaon,India,52132.90034
Nirsa,India,61201.49266
Nuapatna,India,61098.5625
Bahadurganj,India,52705.6979
Murgia Chak,India,58885.02616
Sundarpur,India,60563.62295
Godda,India,164155.0872
Katihar,India,431007.6141
Asansol,India,2886897.019
Dhenkanal,India,151859.5003
Mahagama,India,115247.5611
Pauakhali,India,64032.93246
Baisi,India,99829.84027
Chittaranjan,India,139693.534
Dalkola,India,101532.3212
Manihari,India,109785.3398
Kishanganj,India,203188.1332
Thakurganj,India,55278.45911
Ghatsila,India,61671.03722
Khusalpur,India,95126.4301
Khordha,India,93566.84174
Gangtok,India,132115.5892
Sahibganj,India,191144.5461
Siliguri,India,579971.8799
Dumka,India,205474.3087
Jatani,India,75155.25973
Azamnagar,India,92785.12325
Cuttack,India,808650.2736
Islampur,India,124055.6482
Bhubaneshwar,India,1173697.418
Amdabad,India,72200.04502
Jamuria,India,68671.00289
Mejia,India,235398.4278
Jagatpur,India,94542.59338
Byasanagar,India,103670.6384
Julābditola,India,82973.28116
Durlovpur,India,55143.06245
Bankura,India,300433.7474
Rajmahal,India,608593.6045
Pandaveswar,India,92241.39897
Hiranpur,India,58107.10074
Puri,India,327337.3752
Raiganj,India,415606.9088
Chanchal,India,60630.17738
Barharwa,India,55791.75973
Bijali,India,75201.59087
Manikchak,India,272487.6263
Naksimal,India,65751.75553
Mal Bazaar,India,68606.15199
Waria,India,166959.261
Salepur,India,81440.56284
Kalaspur,India,87780.66584
Barjora,India,61635.96773
Jalpaiguri,India,591119.1719
Uttar Chandipur,India,259747.6648
Durgapur,India,223703.7314
Balachandrapur,India,77809.96568
Siuri,India,470065.2232
Jajpur,India,134866.0974
Dhulian,India,1566770.357
Pakaur,India,194966.9093
Baripada,India,154432.8162
Jagatsinghpur,India,119224.5793
